Event.Id,Investigation.Type,Accident.Number,Event.Date,Location,Country,Latitude,Longitude,Airport.Code,Airport.Name,Injury.Severity,Aircraft.damage,Aircraft.Category,Registration.Number,Make,Model,Amateur.Built,Number.of.Engines,Engine.Type,FAR.Description,Schedule,Purpose.of.flight,Air.carrier,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Weather.Condition,Broad.phase.of.flight,Report.Status,Publication.Date
20170925X25031,Accident,CEN17FA364,2017-09-24,"Camden, AR",United States,332713N,0924529W,CDH,Harrell Field Airport,Fatal,Destroyed,Airplane,N5958C,BEECH,C35,No,1.0,Reciprocating,091,Unknown,Personal,Unknown,2.0,0.0,0.0,0.0,VMC,Unknown,"The pilot's improper decision to return to the runway instead of landing straight ahead when the engine lost power and his failure to maintain adequate airspeed while maneuvering for an emergency landing, which resulted in an exceedance of the airplane's critical angle of attack and an aerodynamic stall. Contributing to the accident was the pilot's failure to properly secure the left main fuel tank cap after refueling, which resulted in a loss of engine power due to fuel starvation during the takeoff climb.",25-09-2020
20170926X85855,Accident,CEN17LA366,2017-09-24,"Waller, TX",United States,029595N,0955552W,37XA,Skydive Houston Airport,Non-Fatal,Substantial,Airplane,N91904,EMERSON,Kitfox,Yes,1.0,Reciprocating,091,Unknown,Personal,Unknown,0.0,0.0,0.0,1.0,VMC,Unknown,"A partial loss of engine power for reasons that could not be determined based on the available information.",25-09-2020
20170925X53959,Accident,WPR17LA216,2017-09-25,"Tamuning,",United States,132840N,1444639E,GUM,GUAM INTERNATIONAL AIRPORT,Non-Fatal,Substantial,Airplane,N5448K,CESSNA,172P,No,1.0,Reciprocating,091,Unknown,Other Work Use,Unknown,0.0,0.0,0.0,3.0,VMC,Unknown,"The pilot's inadequate preflight inspection, which resulted in oil exhaustion and a subsequent total loss of engine power during cruise flight.",25-09-2020
20170926X23016,Accident,CEN17LA368,2017-09-25,"Cleburne, TX",United States,322435N,0972314W,TX46,Blackwood,Fatal,Destroyed,Airplane,N5112S,Eris E. Ervin,Quicksilver,No,1.0,Reciprocating,091,Unknown,Personal,Unknown,1.0,0.0,0.0,0.0,VMC,Unknown,An engine loss of power due to fuel starvation from a broken fuel line between the fuel tank and the engine; the loss of engine power prevented the pilot from reaching a suitable landing area. Contributing to the accident was the inadequate maintenance of the engine and its components.,25-09-2020
20171004X81252,Accident,GAA17CA569,2017-09-25,"Beluga, AK",United States,555512N,1592926W,Unknown,Unknown,Non-Fatal,Substantial,Airplane,N3797Z,PIPER,PA 18,No,1.0,Reciprocating,091,Unknown,Personal,Unknown,0.0,0.0,0.0,1.0,VMC,Unknown,"The pilots inability to maintain pitch control due to an encounter with a tailwind gust after the airplane had stopped, which resulted in a nose-over.
",25-09-2020
20171005X44145,Accident,DCA17CA217,2017-09-25,"Sioux City, IA",United States,422959N,0962515W,Unknown,Unknown,Non-Fatal,Unknown,Airplane,N500WR,BOEING,737-8H4,No,2.0,Turbo Fan,121,SCHD,Unknown,Southwest Airlines,0.0,0.0,1.0,172.0,Unk,Unknown,the flight attendant accidentally pouring hot water on his hand which resulted in a 2nd degree burn.,25-09-2020
20170926X41512,Accident,GAA17CA557,2017-09-26,"Orange, MA",United States,423412N,0721719W,ORE,ORANGE MUNI,Non-Fatal,Substantial,Airplane,N184SJ,BELLET JAMES J,VANS RV 8,Yes,1.0,Reciprocating,091,Unknown,Personal,Unknown,0.0,2.0,0.0,0.0,VMC,Unknown,"The pilot's failure to remove the engine cowl plugs during preflight, which resulted in excessive engine cylinder head temperatures during climb and a total loss of engine power.",25-09-2020
20170926X61913,Accident,GAA17CA565,2017-09-26,"Holy Cross, AK",United States,062412N,1603349W,Unknown,Unknown,Non-Fatal,Substantial,Airplane,N109T,PIPER,PA18,No,1.0,Reciprocating,091,Unknown,Personal,Unknown,0.0,0.0,0.0,1.0,VMC,Unknown,"The pilots selection of unsuitable terrain for landing, which resulted in a nose-over.
",25-09-2020
20171012X51937,Accident,WPR17LA217,2017-09-26,"Los Angeles, CA",United States,341534N,1182448W,WHP,Whiteman Airport,Non-Fatal,Substantial,Airplane,N9020P,PIPER,PA-24-260,No,1.0,Reciprocating,091,Unknown,Personal,Unknown,0.0,0.0,0.0,1.0,VMC,Unknown,"The pilot's failure to extend the landing gear before landing. ",25-09-2020
20170927X35055,Accident,GAA17CA559,2017-09-27,"San Diego, CA",United States,323415N,1165751W,SDM,BROWN FIELD MUNI,Non-Fatal,Substantial,Airplane,N9346G,CESSNA,182,No,1.0,Reciprocating,091,Unknown,Personal,Unknown,0.0,0.0,0.0,3.0,IMC,Unknown,"The airplanes inadvertent entry into instrument meteorological, dark night conditions and the pilots failure to maintain an adequate approach for landing. 
",25-09-2020
20170927X43015,Accident,GAA17CA561,2017-09-27,"Bessemer, AL",United States,331842N,0865534W,EKY,BESSEMER,Non-Fatal,Substantial,Airplane,N200XW,AMERICAN LEGEND AIRCRAFT CO,AL18,No,1.0,Reciprocating,091,Unknown,Instructional,Unknown,0.0,0.0,0.0,2.0,VMC,Unknown,"The student pilots incorrect application of the brakes and subsequent failure to maintain directional control during the landing roll. Contributing to the accident was the flight instructors delayed remedial action.
",25-09-2020
20170927X75817,Accident,ERA17LA336,2017-09-27,"Winder, GA",United States,335924N,0834037W,WDR,Barrow County,Non-Fatal,Substantial,Airplane,N53393,CESSNA,152,No,1.0,Reciprocating,091,Unknown,Personal,Unknown,0.0,0.0,0.0,1.0,VMC,Unknown,"The pilot's inadequate preflight inspection, which resulted in undetected water in the fuel system and a total loss of engine power during the initial climb.",25-09-2020
20170928X95419,Accident,GAA17CA560,2017-09-27,"Geneseo, NY",United States,424755N,0775033W,D52,GENESEO,Non-Fatal,Substantial,Airplane,N38633,PIPER,J5A,No,1.0,Reciprocating,091,Unknown,Personal,Unknown,0.0,1.0,0.0,0.0,VMC,Unknown,"The pilot's failure to properly secure the airplane before a hand propeller start, which resulted in the airplane moving forward and colliding with maintenance equipment.",25-09-2020
20171010X44615,Accident,GAA17CA572,2017-09-27,"Kalispell, MT",United States,481838N,1141522W,GPI,GLACIER PARK INTL,Non-Fatal,Substantial,Airplane,N53XC,CUB CRAFTERS INC,CC19-180,No,1.0,Reciprocating,091,Unknown,Personal,Unknown,0.0,0.0,0.0,2.0,VMC,Unknown,"The pilots inadvertent brake application during the landing roll, which resulted in a loss of directional control.
",25-09-2020
20171025X70552,Accident,CEN17LA376,2017-09-27,"Piqua, OH",United States,040953N,0841830W,I17,PIQUA AIRPORT- HARTZELL FIELD,Non-Fatal,Substantial,Airplane,N70634,CESSNA,182M,No,1.0,Reciprocating,091,Unknown,Personal,Unknown,0.0,0.0,0.0,1.0,VMC,Unknown,"The accumulation of carburetor ice while operating at a reduced engine power setting, which resulted in a total loss of engine power on approach and a subsequent forced landing on unsuitable terrain.",25-09-2020
20170928X03002,Accident,ERA17LA340,2017-09-28,"Ocklawaha, FL",United States,002900N,0008100W,Unknown,Unknown,Non-Fatal,Substantial,Airplane,N29909,WACO,UPF 7,No,1.0,Reciprocating,091,Unknown,Personal,Unknown,0.0,1.0,0.0,0.0,VMC,Unknown,"A failure of both magnetos due to multiple deficiencies, which resulted in a total loss of engine power.",25-09-2020
20170928X04403,Accident,ERA17LA341,2017-09-28,"Huntsville, AL",United States,345350N,0863326W,MDQ,HUNTSVILLE EXECUTIVE AIRPORT T,Non-Fatal,Substantial,Airplane,N552ES,CESSNA,162,No,1.0,Reciprocating,091,Unknown,Instructional,Unknown,0.0,0.0,0.0,2.0,VMC,Unknown,"The flight instructors failure to use carburetor heat, which resulted in the total loss of engine power due to carburetor icing.
",25-09-2020
20170928X24944,Accident,GAA17CA563,2017-09-28,"Orangeburg, SC",United States,332725N,0805148W,OGB,ORANGEBURG MUNI,Non-Fatal,Destroyed,Airplane,N4734Z,PIPER,PA 22,No,1.0,Reciprocating,091,Unknown,Personal,Unknown,0.0,0.0,0.0,1.0,VMC,Unknown,"A failed main landing gear tire for reasons that could not be determined due to postcrash fire damage. 
",25-09-2020
20170928X72326,Accident,GAA17CA564,2017-09-28,"Skagit, WA",United States,482814N,1222518W,BVS,SKAGIT RGNL,Non-Fatal,Substantial,Airplane,N43JM,BOEING,PT 13,No,1.0,Reciprocating,091,Unknown,Personal,Unknown,0.0,0.0,0.0,1.0,VMC,Unknown,"The pilots failure to maintain clearance from airport lighting during the landing roll.
",25-09-2020
20171003X90418,Accident,CEN17LA372,2017-09-28,"Westphalia, KS",United States,038116N,0095291W,Unknown,Unknown,Non-Fatal,Substantial,Airplane,N7336Z,PIPER,PA 25-235,No,1.0,Reciprocating,137,Unknown,Aerial Application,Unknown,0.0,0.0,0.0,1.0,VMC,Unknown,A total loss of engine power due to a fatigue failure of the crankshaft that resulted from main bearing shift and lack of lubrication.,25-09-2020
20171103X11946,Accident,GAA17CA575,2017-09-28,"Texarkana, AR",United States,033270N,0935947W,TXK,TEXARKANA RGNL-WEBB FIELD,Non-Fatal,Substantial,Airplane,N9902C,SILVAIRE,8,No,1.0,Reciprocating,091,Unknown,Personal,Unknown,0.0,0.0,0.0,2.0,VMC,Unknown,"The pilots failure to maintain directional control during the landing roll. 
",25-09-2020
20171002X35529,Accident,CEN17CA371,2017-09-29,"Itasca, TX",United States,003271N,0097823W,Unknown,Unknown,Non-Fatal,Substantial,Airplane,N712RL,VANS,RV7,Yes,1.0,Reciprocating,091,Unknown,Personal,Unknown,0.0,0.0,0.0,1.0,VMC,Unknown,"The pilots inadequate preflight planning and improper in-flight decision-making, which resulted in a total loss of engine power due to fuel exhaustion. 
",25-09-2020
20180724X40933,Accident,GAA17CA581,2017-09-29,"San Jose, CA",United States,372147N,1215543W,SJC,Norman Y Mineta San Jose Intl,Non-Fatal,Substantial,Airplane,N1652T,Cessna,414,No,2.0,Reciprocating,091,Unknown,Personal,Unknown,0.0,0.0,0.0,1.0,VMC,Unknown,"The pilots failure to maintain a proper descent rate, which resulted in a hard landing.

",25-09-2020
20170930X11451,Accident,WPR17FA215,2017-09-30,"Brinnon, WA",United States,474540N,1225611W,Unknown,Unknown,Fatal,Destroyed,Airplane,N9549W,PIPER,PA 28-140,No,1.0,Reciprocating,091,Unknown,Instructional,Unknown,1.0,0.0,1.0,0.0,Unk,Unknown,"The flight instructor's failure to completely and properly evaluate the student pilot's incorrectly- planned flight, and his failure to use all available resources to maintain situation awareness during the flight, which resulted in controlled flight into terrain.",25-09-2020
20171002X95003,Accident,DCA17CA214,2017-09-30,"Arlington, VA",United States,038540N,0007720W,DCA,Reagan National,Non-Fatal,Substantial,Airplane,N982VJ,AIRBUS,A321 231,No,2.0,Turbo Fan,121,SCHD,Unknown,American Airlines,0.0,0.0,0.0,301.0,VMC,Unknown,"The failure N841NNs captain to maintain appropriate clearance from N982VJ, which was stopped on the taxiway.",25-09-2020
20171002X44715,Accident,WPR18FA001,2017-10-01,"Klamath Falls, OR",United States,421513N,1221556W,Unknown,Unknown,Fatal,Destroyed,Airplane,N6083D,CIRRUS DESIGN CORP,SR22,No,1.0,Reciprocating,091,Unknown,Personal,Unknown,2.0,0.0,0.0,0.0,IMC,Unknown,"The noninstrument rated pilot's decision to depart on a cross-country flight with en route weather conditions forecasted to be less than visual meteorological conditions and then to continue flight into instrument meteorological conditions, which resulted in controlled flight into terrain.",25-09-2020
20171023X82354,Accident,GAA18CA021,2017-10-01,"Block Island, RI",United States,041103N,0071356W,BID,BLOCK ISLAND STATE,Non-Fatal,Destroyed,Airplane,N1054S,PIPER,PA32R,No,1.0,Reciprocating,091,Unknown,Personal,Unknown,0.0,2.0,0.0,0.0,VMC,Unknown,"The pilot's use of an incorrect airspeed during landing, which resulted in a runway overrun.",25-09-2020
20171002X04059,Accident,WPR18LA002,2017-10-02,"Tonopah, NV",United States,383036N,1153712W,Unknown,Unknown,Non-Fatal,Substantial,Airplane,N5311H,CESSNA,172S,No,1.0,Reciprocating,091,Unknown,Personal,Unknown,0.0,0.0,0.0,1.0,VMC,Unknown,"The pilot's failure to enrich the mixture during the descent, as required by the Pilot's Operating Handbook (POH), and his subsequent failure to follow the POH emergency procedures, which resulted in an excessively lean fuel/air mixture and subsequent loss of rpm. Contributing to the accident was the pilot's improper decision to land on unsuitable terrain despite the availability of two nearby airports.",25-09-2020
20171002X24023,Accident,ERA18LA002,2017-10-02,"San Juan, PR",United States,182724N,0066554W,SIG,Fernando Luis Ribas Dominicci,Fatal,Substantial,Airplane,N9021X,CESSNA,182,No,1.0,Reciprocating,091,Unknown,Personal,Unknown,1.0,0.0,1.0,0.0,VMC,Unknown,"The pilot's failure to maintain adequate distance from helicopters during the approach for landing, resulting in an encounter with wake turbulence and subsequent loss of control.",25-09-2020
20171003X23920,Accident,DCA18CA001,2017-10-02,"Chicago, IL",United States,414711N,0874443W,KMDW,Chicago Midway International A,Non-Fatal,Substantial,Airplane,N930WN,BOEING,737 7H4,No,2.0,Turbo Fan,121,SCHD,Unknown,Southwest Airlines,0.0,0.0,0.0,84.0,VMC,Unknown,"the mechanical failure of the tugs fuel governor, which made it difficult for the ramp agent to stop the tug.  Contributing to the accident was the lack of guidance on how ground personnel were to handle vehicle malfunctions.",25-09-2020
20171003X01002,Accident,WPR18LA018,2017-10-03,"Blythe, CA",United States,033401N,1143253W,BLH,Blythe,Non-Fatal,Substantial,Airplane,N418CP,CIRRUS DESIGN CORP,SR22,No,1.0,Reciprocating,091,Unknown,Instructional,Unknown,0.0,2.0,0.0,0.0,VMC,Unknown,"Maintenance personnel's failure to properly torque an oil supply line fitting, which resulted in oil starvation, a subsequent engine failure, and an off-airport landing.",05-05-2021
20171003X92213,Accident,ERA18LA003,2017-10-03,"Virginia Beach, VA",United States,364044N,0076158W,42VA,VIRGINIA BEACH,Non-Fatal,Substantial,Airplane,N685SE,FREEMAN HERITAGE COLLECTION,SE5A,No,1.0,Reciprocating,091,Unknown,Air Race show,TRAINING SERVICES INC,0.0,1.0,0.0,0.0,VMC,Unknown,Unknown,16-11-2021
20171004X81011,Accident,GAA18CA001,2017-10-03,"Yakima, WA",United States,046340N,0120329W,YKM,YAKIMA AIR TERMINAL/MCALLISTER,Non-Fatal,Substantial,Airplane,N48694,PIPER,J3C,No,1.0,Reciprocating,091,Unknown,Instructional,Unknown,0.0,0.0,0.0,2.0,VMC,Unknown,The flight instructor's failure to maintain directional control during the takeoff roll.,25-09-2020
20171004X21731,Accident,CEN18FA003,2017-10-04,"Eden Prairie, MN",United States,445121N,0093292W,FCM,Flying Cloud,Fatal,Destroyed,Airplane,N428AP,SCHAFFER,Fisher Horizon 2,Yes,,Reciprocating,091,Unknown,Personal,Unknown,1.0,0.0,0.0,0.0,VMC,Unknown,An inflight loss of control and collision with terrain for undetermined reasons after a thorough examination of the airplane's flight controls was unable to confirm control continuity.  Contributing to the accident was the pilot's lack of experience in the accident make and model airplane and his lack of recent flight experience.,25-09-2020
20171004X92434,Accident,ERA18FA004,2017-10-04,"Salters, SC",United States,332947N,0795726W,PVT,PVT,Fatal,Destroyed,Airplane,N401HH,CESSNA,401,No,2.0,Reciprocating,091,Unknown,Personal,Unknown,2.0,0.0,0.0,0.0,VMC,Unknown,"The pilot's decision to attempt a low-altitude aerobatic maneuver in a non-aerobatic airplane, and his subsequent failure to maintain control of the airplane during the maneuver. Contributing to the accident was the pilot's impairment by the effects of diphenhydramine use, and his underlying mild cognitive impairment.",25-09-2020
20171005X45003,Accident,WPR18LA007,2017-10-05,"Santa Ynez, CA",United States,343625N,0120432W,IZA,SANTA YNEZ,Non-Fatal,Substantial,Airplane,N248ST,THOMAS STEPHEN,GLASAIR SUPER II RG,Yes,,Unknown,091,Unknown,Personal,Unknown,0.0,0.0,0.0,1.0,VMC,Unknown,Unknown,25-09-2020
20171005X93025,Accident,WPR18LA005,2017-10-05,"Hillsboro, OR",United States,452542N,1225632W,7S3,STARK'S TWIN OAKS AIRPARK,Non-Fatal,Substantial,Airplane,N7892P,PIPER,PA 24-250,No,1.0,Reciprocating,091,Unknown,Instructional,Unknown,0.0,0.0,2.0,0.0,VMC,Unknown,"The student's pilots failure to maintain adequate airspeed during approach and subsequent exceedance of the critical angle of attack during a go-around, which resulted in an aerodynamic stall and a subsequent hard landing. Contributing to the accident was the flight instructor's delayed remedial action during the attempted go-around.",19-11-2020
20171005X94549,Accident,ERA18FA005,2017-10-05,"Bardstown, KY",United States,374928N,0852936W,BRY,Samuels Field,Fatal,Substantial,Airplane,N484HC,BRYANT C CROSBY,BC ULTRA PUP,Yes,1.0,Reciprocating,091,Unknown,Personal,Unknown,1.0,0.0,0.0,0.0,VMC,Unknown,"The pilot's improper decision to initiate a flight in an airplane he had never flown and with no currency in any airplane nor a medical certificate, which resulted in his loss of airplane control. Contributing to the accident was the pilot's psychiatric disease, which likely affected his decision-making and judgment.",25-09-2020
20171003X44053,Accident,GAA18CA002,2017-10-06,"Camarillo, CA",United States,341250N,0011953W,CMA,CAMARILLO,Non-Fatal,Substantial,Airplane,N2918A,ULTRALIGHT AMERICA,SPITFIRE II,No,1.0,Reciprocating,091,Unknown,Personal,Unknown,0.0,1.0,0.0,0.0,VMC,Unknown,"The pilots failure to track the runway centerline during an attempted go-around, which resulted in impact with a hangar.
",25-09-2020
20171007X24237,Accident,ERA18LA007,2017-10-06,"CENTRE HALL, PA",United States,405325N,0077368W,N74,Penn's Cave,Non-Fatal,Substantial,Airplane,N3538H,ERCOUPE,415,No,1.0,Reciprocating,091,Unknown,Personal,Unknown,0.0,0.0,0.0,1.0,VMC,Unknown,The partial loss of engine power due to the No. 2 cylinder exhaust valve being stuck.,25-09-2020
20171010X02857,Accident,CEN18LA010,2017-10-06,"Sweetwater, TX",United States,323454N,0100308W,SWW,Avenger Field Airport,Non-Fatal,Substantial,Airplane,N8234R,BELLANCA,17-30A,No,1.0,Reciprocating,091,Unknown,Personal,Unknown,0.0,0.0,0.0,2.0,VMC,Unknown,The loss of engine power during a precautionary approach for landing for reasons that could not be determined based on the available information.,25-09-2020
20171012X11306,Accident,CEN18LA008,2017-10-06,"Sugar Grove, IL",United States,414619N,0882832W,ARR,AURORA MUNI,Non-Fatal,Substantial,Airplane,N4136D,PIPER,PA 34-220T,No,2.0,Reciprocating,091,Unknown,Personal,Unknown,0.0,0.0,0.0,2.0,IMC,Unknown,A partial loss of engine power for reasons that could not be determined based on the available information.,25-09-2020
20171007X12946,Accident,GAA18CA004,2017-10-07,"Topping, VA",United States,373517N,0762828W,W75,HUMMEL FIELD,Non-Fatal,Substantial,Airplane,N7884V,MOONEY,M20,No,1.0,Reciprocating,091,Unknown,Personal,Unknown,0.0,2.0,0.0,1.0,VMC,Unknown,"The pilots exceedance of the airplanes critical angle of attack during takeoff, which resulted in a departure stall.
",25-09-2020
20171007X53946,Accident,ERA18FA006,2017-10-07,"Front Royal, VA",United States,385513N,0781547W,FRR,Front Royal,Fatal,Destroyed,Airplane,N90866,PIPER,PA 25-235,No,1.0,Reciprocating,091,Unknown,Glider Tow,SKYLINE SOARING CLUB,1.0,0.0,0.0,0.0,VMC,Unknown,The tow plane pilot's loss of airplane control for reasons that could not be determined based on the available evidence. Contributing to the accident was the glider instructor's diversion of attention away from the tow airplane which resulted in his delay in releasing the tow rope once the tow plane was no longer visible from the glider cockpit.,25-09-2020
20171007X71220,Accident,WPR18LA003,2017-10-07,"Tucson, AZ",United States,032832N,1111028W,RYN,RYAN FIELD,Non-Fatal,Substantial,Airplane,N966EZ,BOROM MARCUS P,LONG EZ,Yes,1.0,Reciprocating,091,Unknown,Personal,Unknown,0.0,0.0,0.0,3.0,VMC,Unknown,"The failure of both pilots to see and avoid the other airplane while maneuvering in the traffic pattern, which resulted in a midair collision.
Contributing to the accident was the controller's failure to provide adequate traffic information, issue necessary traffic advisories, and establish a safe traffic sequence for airplanes under his control in the Class D airspace.",06-05-2021
20171010X13933,Accident,GAA18CA006,2017-10-07,"Manokatak, AK",United States,584948N,1593155W,Unknown,Unknown,Non-Fatal,Substantial,Airplane,N81818,MAULE,M 7,No,1.0,Reciprocating,091,Unknown,Personal,Unknown,0.0,0.0,0.0,2.0,VMC,Unknown,"The pilots failure to maintain directional control during takeoff in gusting wind conditions. 
",25-09-2020
20171010X24839,Accident,GAA18CA007,2017-10-07,"Waterford, MI",United States,423953N,0832523W,PTK,OAKLAND COUNTY INTL,Non-Fatal,Substantial,Airplane,N5EC,CESSNA,T210,No,1.0,Reciprocating,091,Unknown,Personal,Unknown,0.0,0.0,0.0,1.0,IMC,Unknown,"The pilot's unstabilized approach at night, which resulted in collision with trees.

 
",25-09-2020
20171008X84526,Accident,CEN18FA004,2017-10-08,"Vernon, TX",United States,341242N,0991721W,F05,Wilbarger County,Fatal,Destroyed,Airplane,N580LL,Aero Vodochody,L39C,No,1.0,Turbo Fan,091,Unknown,Personal,Unknown,1.0,0.0,0.0,0.0,VMC,Unknown,An in-flight loss of control and collision with terrain for reasons that could not be determined based on the available information.,25-09-2020
20171010X14233,Accident,GAA18CA005,2017-10-08,"Black River Falls, WI",United States,044157N,0090515W,BCK,BLACK RIVER FALLS AREA,Non-Fatal,Substantial,Airplane,N9664Q,CESSNA,172,No,1.0,Reciprocating,091,Unknown,Personal,Unknown,0.0,0.0,0.0,2.0,VMC,Unknown,"The pilots failure to maintain directional control during landing in gusting crosswind conditions.
",25-09-2020
20171010X73118,Accident,GAA18CA008,2017-10-08,"Medina, OH",United States,041754N,0814543W,1G5,MEDINA MUNI,Non-Fatal,Substantial,Airplane,N7313G,CESSNA,150,No,1.0,Reciprocating,091,Unknown,Instructional,Unknown,0.0,0.0,0.0,1.0,VMC,Unknown,"The student pilots improper landing flare, which resulted in a hard landing and porpoise.
",25-09-2020
20171009X04506,Accident,WPR18LA006,2017-10-09,"Buckeye, AZ",United States,333932N,1123813W,Unknown,Unknown,Non-Fatal,Substantial,Airplane,N8NW,NANCHANG CHINA,CJ 6,No,1.0,Reciprocating,091,Unknown,Personal,Unknown,0.0,1.0,1.0,0.0,VMC,Unknown,"The failure of the fuel pumps diaphragm which resulted in fuel system contamination from air and or oil and caused the engine to lose power.  ",06-05-2021
20171016X91853,Accident,CEN18LA012,2017-10-09,"Los Lunas, NM",United States,344540N,1064442W,E98,Mid Valley Airpark,Fatal,Substantial,Airplane,N90365,GLOBE,GC 1A,No,,Reciprocating,091,Unknown,Personal,Unknown,1.0,0.0,0.0,0.0,VMC,Unknown,The  loss of directional control during takeoff and impact with a steel culvert.,25-09-2020
20171011X21947,Accident,ANC18LA002,2017-10-11,"Ocean Springs, MS",United States,302322N,0884512W,5R2,OCEAN SPRINGS,Non-Fatal,Substantial,Airplane,N7566D,FLEETWOOD JACK,TEAM AIRBIKE,No,1.0,Reciprocating,091,Unknown,Personal,Unknown,0.0,0.0,0.0,1.0,VMC,Unknown,"An intermittent failure of the power take-off cylinder ignition coil, which resulted in a partial loss of engine power.",25-09-2020
20171012X24035,Accident,GAA18CA010,2017-10-11,"Brawley, CA",United States,325737N,0115221W,Unknown,Private Strip,Non-Fatal,Substantial,Airplane,N80060,AIR TRACTOR INC,AT 402B,No,1.0,Turbo Prop,137,Unknown,Aerial Application,Unknown,0.0,0.0,0.0,1.0,VMC,Unknown,"The pilots failure to maintain directional control during landing in gusting crosswind conditions. ",25-09-2020
20171012X53947,Accident,GAA18CA011,2017-10-12,"Cedartown, GA",United States,003417N,0085847W,4A4,POLK COUNTY AIRPORT- CORNELIUS,Non-Fatal,Substantial,Airplane,N323WG,DEHAVILLAND,DHC 1,No,1.0,Reciprocating,091,Unknown,Personal,DURASHOK LLC,0.0,0.0,0.0,2.0,VMC,Unknown,"The pilots failure to maintain directional control during the landing roll. ",25-09-2020
20171017X93753,Accident,CEN18LA013,2017-10-12,"Fort Collins, CO",United States,403824N,0105748W,Unknown,Unknown,Non-Fatal,Substantial,Airplane,N734R,RUSSELL E OBERG,MURPHY REBEL,Yes,1.0,Reciprocating,091,Unknown,Personal,Unknown,0.0,0.0,0.0,1.0,VMC,Unknown,"A total loss of engine power due to carburetor ice accumulation. Contributing to the accident was the pilots failure to apply carburetor heat. ",25-09-2020
20171013X22853,Accident,CEN18FA011,2017-10-13,"Ramsey, MN",United States,045135N,0093262W,Unknown,Unknown,Fatal,Destroyed,Airplane,N7CF,CESSNA,172M,No,1.0,Reciprocating,091,Unknown,Personal,Unknown,2.0,0.0,0.0,0.0,VMC,Unknown,The pilot's decision to fly along the river at a low altitude contrary to applicable regulations and safety of flight considerations which resulted in the impact with the power lines. Contributing to the accident was the pilot's inability to see the and avoid the power lines due to their proximity to a bend in the river and the position of the sun at the time of the accident.,25-09-2020
20171013X83912,Accident,CEN18FA009,2017-10-13,"Las Cruces, NM",United States,322013N,1065459W,LRU,LAS CRUCES INTL,Fatal,Substantial,Airplane,N8338S,CESSNA,182H,No,1.0,Reciprocating,091,Unknown,Instructional,AERO NEWTON INC,2.0,0.0,0.0,0.0,VMC,Unknown,Controlled flight into terrain in dark night conditions.,25-09-2020
20171128X34858,Accident,GAA18LA062,2017-10-13,"Mesa, AZ",United States,331828N,1113920W,IWA,Phoenix-Mesa Gateway,Non-Fatal,Substantial,Airplane,N965DS,DIAMOND AIRCRAFT IND INC,DA 40,No,1.0,Reciprocating,091,Unknown,Instructional,CAE OXFORD AVIATION ACADEMY PHOENIX INC,0.0,0.0,0.0,2.0,VMC,Unknown,"A coyote strike and the subsequent operation of the airplane, which led to internal composite wing structure damage.",25-09-2020
20171015X04048,Accident,GAA18CA014,2017-10-14,"Othello, WA",United States,462826N,0119234W,S70,OTHELLO MUNI,Non-Fatal,Substantial,Airplane,N8432,HIMSL VINCENT S,VANS RV-8,Yes,1.0,Reciprocating,091,Unknown,Personal,Unknown,0.0,0.0,0.0,2.0,VMC,Unknown,"The pilot's failure to maintain directional control during the takeoff roll in crosswind conditions. 

 
",25-09-2020
20171015X05250,Accident,DCA18CA007,2017-10-15,"Honolulu, HI",United States,021194N,1575513W,PHNL,Daniel K. Inouye International,Non-Fatal,Unknown,Airplane,N342AX,BOEING,767 328,No,2.0,Turbo Fan,091,Unknown,Positioning,Omni Air International,0.0,0.0,1.0,11.0,Unk,Unknown,an inadvertent encounter of clear air turbulence.,25-09-2020
20171015X10059,Accident,WPR18LA009,2017-10-15,"Skull Valley, UT",United States,403633N,1125011W,Unknown,Unknown,Non-Fatal,Substantial,Airplane,N181TJ,BARBER WARREN D,TURBINE CUBS P A 18,Yes,1.0,Reciprocating,091,Unknown,Personal,Unknown,0.0,0.0,0.0,2.0,VMC,Unknown,"The activation of the wheel brakes during landing, which resulted in a nose-over. The reason for the wheel brake activation could not be determined.",25-09-2020
20171016X12431,Accident,GAA18CA013,2017-10-15,"Auburn, WA",United States,471943N,1221336W,S50,AUBURN MUNI,Non-Fatal,Substantial,Airplane,N5159U,CESSNA,172RG,No,1.0,Reciprocating,091,Unknown,Instructional,CREST AIRPARK INC.,0.0,0.0,0.0,2.0,VMC,Unknown,"The failure of the right main landing gear for reasons that could not be determined because postaccident examination did not reveal any anomalies that would have precluded normal operation.  
",25-09-2020
20171016X74852,Accident,ANC18LA004,2017-10-15,"Tuskegee, AL",United States,322738N,0854048W,06A,Moton Field Muncipal Airport,Non-Fatal,Substantial,Airplane,N289CM,CIRRUS DESIGN CORP,SR22T,No,1.0,Reciprocating,091,Unknown,Personal,Unknown,0.0,0.0,0.0,3.0,VMC,Unknown,"An improperly adjusted slope controller and fuel pump that resulted in an excessively high fuel flow, an extremely rich mixture, a rough-running engine, and a subsequent partial loss of engine power.",25-09-2020
